APAS-TR PPP Solutions 
GPS-  Combination
 Epoch   YEAR    DOY     Sec of GPSweek       X-coordinates   Y-coordinates   Z coordinates      GPS rec clkoff     ZTD         ISB-GLO       ISB-GAL        ISB-BDS2      ISB-BDS3        ISB-J
 1301     2023   344         39000.0000       -2713833.4250    5303935.0850   -2269513.5241       1.50193705        2.3884      0.000000       0.000000        0.000000      0.000000       0.000000
 1302     2023   344         39030.0000       -2713833.4250    5303935.0850   -2269513.5241       1.52469242        2.3878      0.000000       0.000000        0.000000      0.000000       0.000000
 1303     2023   344         39060.0000       -2713833.4250    5303935.0850   -2269513.5240       1.58033875        2.3873      0.000000       0.000000        0.000000      0.000000       0.000000
 1304     2023   344         39090.0000       -2713833.4249    5303935.0850   -2269513.5240       1.68348678        2.3874      0.000000       0.000000        0.000000      0.000000       0.000000
 1305     2023   344         39120.0000       -2713833.4249    5303935.0850   -2269513.5240       1.42553182        2.3872      0.000000       0.000000        0.000000      0.000000       0.000000
 1306     2023   344         39150.0000       -2713833.4248    5303935.0850   -2269513.5240       1.74112887        2.3873      0.000000       0.000000        0.000000      0.000000       0.000000
 1307     2023   344         39180.0000       -2713833.4248    5303935.0850   -2269513.5240       1.02955904        2.3877      0.000000       0.000000        0.000000      0.000000       0.000000
 1308     2023   344         39210.0000       -2713833.4247    5303935.0850   -2269513.5239       1.26155944        2.3880      0.000000       0.000000        0.000000      0.000000       0.000000
 1309     2023   344         39240.0000       -2713833.4247    5303935.0850   -2269513.5239       1.05114755        2.3883      0.000000       0.000000        0.000000      0.000000       0.000000
 1310     2023   344         39270.0000       -2713833.4246    5303935.0850   -2269513.5239       1.39395745        2.3882      0.000000       0.000000        0.000000      0.000000       0.000000
 1311     2023   344         39300.0000       -2713833.4246    5303935.0849   -2269513.5239       1.21204222        2.3888      0.000000       0.000000        0.000000      0.000000       0.000000
 1312     2023   344         39330.0000       -2713833.4246    5303935.0849   -2269513.5239       1.26097631        2.3892      0.000000       0.000000        0.000000      0.000000       0.000000
 1313     2023   344         39360.0000       -2713833.4245    5303935.0849   -2269513.5238       1.56561991        2.3894      0.000000       0.000000        0.000000      0.000000       0.000000
 1314     2023   344         39390.0000       -2713833.4245    5303935.0849   -2269513.5238       1.35037499        2.3896      0.000000       0.000000        0.000000      0.000000       0.000000
 1315     2023   344         39420.0000       -2713833.4244    5303935.0849   -2269513.5238       1.53147724        2.3895      0.000000       0.000000        0.000000      0.000000       0.000000
 1316     2023   344         39450.0000       -2713833.4244    5303935.0848   -2269513.5238       1.57138935        2.3893      0.000000       0.000000        0.000000      0.000000       0.000000
 1317     2023   344         39480.0000       -2713833.4244    5303935.0848   -2269513.5237       1.26910963        2.3890      0.000000       0.000000        0.000000      0.000000       0.000000
 1318     2023   344         39510.0000       -2713833.4244    5303935.0848   -2269513.5237       1.23650188        2.3888      0.000000       0.000000        0.000000      0.000000       0.000000
 1319     2023   344         39540.0000       -2713833.4243    5303935.0848   -2269513.5237       2.34641570        2.3890      0.000000       0.000000        0.000000      0.000000       0.000000
 1320     2023   344         39570.0000       -2713833.4243    5303935.0848   -2269513.5237       1.51250362        2.3889      0.000000       0.000000        0.000000      0.000000       0.000000
 1321     2023   344         39600.0000       -2713833.4242    5303935.0848   -2269513.5237       1.79328851        2.3885      0.000000       0.000000        0.000000      0.000000       0.000000
 1322     2023   344         39630.0000       -2713833.4242    5303935.0848   -2269513.5237       1.18072335        2.3885      0.000000       0.000000        0.000000      0.000000       0.000000
 1323     2023   344         39660.0000       -2713833.4241    5303935.0848   -2269513.5236       1.70533745        2.3883      0.000000       0.000000        0.000000      0.000000       0.000000
 1324     2023   344         39690.0000       -2713833.4241    5303935.0848   -2269513.5236       1.66625308        2.3881      0.000000       0.000000        0.000000      0.000000       0.000000
 1325     2023   344         39720.0000       -2713833.4240    5303935.0848   -2269513.5236       1.54696465        2.3881      0.000000       0.000000        0.000000      0.000000       0.000000
 1326     2023   344         39750.0000       -2713833.4240    5303935.0847   -2269513.5236       1.52810775        2.3881      0.000000       0.000000        0.000000      0.000000       0.000000
 1327     2023   344         39780.0000       -2713833.4239    5303935.0847   -2269513.5236       1.28130791        2.3876      0.000000       0.000000        0.000000      0.000000       0.000000
 1328     2023   344         39810.0000       -2713833.4239    5303935.0847   -2269513.5235       1.96344285        2.3872      0.000000       0.000000        0.000000      0.000000       0.000000
 1329     2023   344         39840.0000       -2713833.4238    5303935.0847   -2269513.5235       1.53658430        2.3868      0.000000       0.000000        0.000000      0.000000       0.000000
 1330     2023   344         39870.0000       -2713833.4237    5303935.0847   -2269513.5235       1.47382356        2.3864      0.000000       0.000000        0.000000      0.000000       0.000000
 1331     2023   344         39900.0000       -2713833.4237    5303935.0847   -2269513.5235       1.68039305        2.3863      0.000000       0.000000        0.000000      0.000000       0.000000
 1332     2023   344         39930.0000       -2713833.4237    5303935.0847   -2269513.5235       1.89727241        2.3864      0.000000       0.000000        0.000000      0.000000       0.000000
 1333     2023   344         39960.0000       -2713833.4236    5303935.0847   -2269513.5235       1.74979267        2.3864      0.000000       0.000000        0.000000      0.000000       0.000000
 1334     2023   344         39990.0000       -2713833.4236    5303935.0846   -2269513.5235       1.64059709        2.3865      0.000000       0.000000        0.000000      0.000000       0.000000
 1335     2023   344         40020.0000       -2713833.4236    5303935.0846   -2269513.5234       1.53231995        2.3863      0.000000       0.000000        0.000000      0.000000       0.000000
 1336     2023   344         40050.0000       -2713833.4235    5303935.0846   -2269513.5234       1.93498600        2.3864      0.000000       0.000000        0.000000      0.000000       0.000000
 1337     2023   344         40080.0000       -2713833.4235    5303935.0845   -2269513.5234       1.47114970        2.3864      0.000000       0.000000        0.000000      0.000000       0.000000
 1338     2023   344         40110.0000       -2713833.4235    5303935.0845   -2269513.5234       1.99924990        2.3864      0.000000       0.000000        0.000000      0.000000       0.000000
 1339     2023   344         40140.0000       -2713833.4235    5303935.0845   -2269513.5234       1.69861793        2.3862      0.000000       0.000000        0.000000      0.000000       0.000000
 1340     2023   344         40170.0000       -2713833.4235    5303935.0844   -2269513.5234       1.59355572        2.3863      0.000000       0.000000        0.000000      0.000000       0.000000
 1341     2023   344         40200.0000       -2713833.4235    5303935.0844   -2269513.5234       1.74472055        2.3859      0.000000       0.000000        0.000000      0.000000       0.000000
 1342     2023   344         40230.0000       -2713833.4235    5303935.0844   -2269513.5233       1.76373229        2.3856      0.000000       0.000000        0.000000      0.000000       0.000000
 1343     2023   344         40260.0000       -2713833.4235    5303935.0844   -2269513.5233       1.58754030        2.3852      0.000000       0.000000        0.000000      0.000000       0.000000
 1344     2023   344         40290.0000       -2713833.4235    5303935.0845   -2269513.5233       2.58833634        2.3852      0.000000       0.000000        0.000000      0.000000       0.000000
 1345     2023   344         40320.0000       -2713833.4235    5303935.0845   -2269513.5233       1.77019869        2.3847      0.000000       0.000000        0.000000      0.000000       0.000000
 1346     2023   344         40350.0000       -2713833.4235    5303935.0845   -2269513.5233       1.49341692        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1347     2023   344         40380.0000       -2713833.4235    5303935.0845   -2269513.5233       1.93074787        2.3850      0.000000       0.000000        0.000000      0.000000       0.000000
 1348     2023   344         40410.0000       -2713833.4235    5303935.0845   -2269513.5234       2.03169293        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1349     2023   344         40440.0000       -2713833.4236    5303935.0846   -2269513.5234       1.60074478        2.3839      0.000000       0.000000        0.000000      0.000000       0.000000
 1350     2023   344         40470.0000       -2713833.4236    5303935.0847   -2269513.5234       1.75979197        2.3837      0.000000       0.000000        0.000000      0.000000       0.000000
 1351     2023   344         40500.0000       -2713833.4236    5303935.0847   -2269513.5234       1.93232630        2.3838      0.000000       0.000000        0.000000      0.000000       0.000000
 1352     2023   344         40530.0000       -2713833.4237    5303935.0847   -2269513.5234       1.45254554        2.3840      0.000000       0.000000        0.000000      0.000000       0.000000
 1353     2023   344         40560.0000       -2713833.4237    5303935.0848   -2269513.5234       1.51976065        2.3844      0.000000       0.000000        0.000000      0.000000       0.000000
 1354     2023   344         40590.0000       -2713833.4237    5303935.0848   -2269513.5235       1.31799359        2.3842      0.000000       0.000000        0.000000      0.000000       0.000000
 1355     2023   344         40620.0000       -2713833.4237    5303935.0848   -2269513.5235       1.78701339        2.3842      0.000000       0.000000        0.000000      0.000000       0.000000
 1356     2023   344         40650.0000       -2713833.4236    5303935.0848   -2269513.5235       1.83101176        2.3839      0.000000       0.000000        0.000000      0.000000       0.000000
 1357     2023   344         40680.0000       -2713833.4236    5303935.0848   -2269513.5235       1.37837036        2.3844      0.000000       0.000000        0.000000      0.000000       0.000000
 1358     2023   344         40710.0000       -2713833.4236    5303935.0848   -2269513.5234       1.39003350        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1359     2023   344         40740.0000       -2713833.4236    5303935.0848   -2269513.5234       1.78558874        2.3846      0.000000       0.000000        0.000000      0.000000       0.000000
 1360     2023   344         40770.0000       -2713833.4235    5303935.0848   -2269513.5234       1.59394520        2.3846      0.000000       0.000000        0.000000      0.000000       0.000000
 1361     2023   344         40800.0000       -2713833.4234    5303935.0848   -2269513.5234       1.85930451        2.3850      0.000000       0.000000        0.000000      0.000000       0.000000
 1362     2023   344         40830.0000       -2713833.4234    5303935.0848   -2269513.5234       1.48953605        2.3850      0.000000       0.000000        0.000000      0.000000       0.000000
 1363     2023   344         40860.0000       -2713833.4233    5303935.0848   -2269513.5234       1.71408233        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1364     2023   344         40890.0000       -2713833.4233    5303935.0848   -2269513.5234       1.52250236        2.3847      0.000000       0.000000        0.000000      0.000000       0.000000
 1365     2023   344         40920.0000       -2713833.4233    5303935.0848   -2269513.5234       1.95826908        2.3842      0.000000       0.000000        0.000000      0.000000       0.000000
 1366     2023   344         40950.0000       -2713833.4233    5303935.0848   -2269513.5234       1.86733752        2.3840      0.000000       0.000000        0.000000      0.000000       0.000000
 1367     2023   344         40980.0000       -2713833.4233    5303935.0849   -2269513.5234       1.88012231        2.3836      0.000000       0.000000        0.000000      0.000000       0.000000
 1368     2023   344         41010.0000       -2713833.4233    5303935.0849   -2269513.5234       1.85583528        2.3834      0.000000       0.000000        0.000000      0.000000       0.000000
 1369     2023   344         41040.0000       -2713833.4233    5303935.0849   -2269513.5234       1.88970805        2.3834      0.000000       0.000000        0.000000      0.000000       0.000000
 1370     2023   344         41070.0000       -2713833.4233    5303935.0850   -2269513.5235       1.80217816        2.3835      0.000000       0.000000        0.000000      0.000000       0.000000
 1371     2023   344         41100.0000       -2713833.4233    5303935.0850   -2269513.5235       1.86158109        2.3832      0.000000       0.000000        0.000000      0.000000       0.000000
 1372     2023   344         41130.0000       -2713833.4234    5303935.0850   -2269513.5235       1.90019952        2.3831      0.000000       0.000000        0.000000      0.000000       0.000000
 1373     2023   344         41160.0000       -2713833.4233    5303935.0850   -2269513.5235       1.90736616        2.3834      0.000000       0.000000        0.000000      0.000000       0.000000
 1374     2023   344         41190.0000       -2713833.4233    5303935.0851   -2269513.5235       1.61537216        2.3835      0.000000       0.000000        0.000000      0.000000       0.000000
 1375     2023   344         41220.0000       -2713833.4233    5303935.0851   -2269513.5235       2.03948453        2.3837      0.000000       0.000000        0.000000      0.000000       0.000000
 1376     2023   344         41250.0000       -2713833.4233    5303935.0851   -2269513.5235       1.64268753        2.3836      0.000000       0.000000        0.000000      0.000000       0.000000
 1377     2023   344         41280.0000       -2713833.4233    5303935.0852   -2269513.5235       1.91541274        2.3831      0.000000       0.000000        0.000000      0.000000       0.000000
 1378     2023   344         41310.0000       -2713833.4233    5303935.0852   -2269513.5235       2.01065043        2.3830      0.000000       0.000000        0.000000      0.000000       0.000000
 1379     2023   344         41340.0000       -2713833.4233    5303935.0852   -2269513.5235       1.79921856        2.3837      0.000000       0.000000        0.000000      0.000000       0.000000
 1380     2023   344         41370.0000       -2713833.4233    5303935.0852   -2269513.5235       1.84684515        2.3843      0.000000       0.000000        0.000000      0.000000       0.000000
 1381     2023   344         41400.0000       -2713833.4233    5303935.0851   -2269513.5235       2.01450514        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1382     2023   344         41430.0000       -2713833.4232    5303935.0851   -2269513.5235       1.60272545        2.3851      0.000000       0.000000        0.000000      0.000000       0.000000
 1383     2023   344         41460.0000       -2713833.4232    5303935.0851   -2269513.5235       2.01610253        2.3855      0.000000       0.000000        0.000000      0.000000       0.000000
 1384     2023   344         41490.0000       -2713833.4232    5303935.0851   -2269513.5235       1.66969981        2.3859      0.000000       0.000000        0.000000      0.000000       0.000000
 1385     2023   344         41520.0000       -2713833.4231    5303935.0851   -2269513.5235       1.60811717        2.3865      0.000000       0.000000        0.000000      0.000000       0.000000
 1386     2023   344         41550.0000       -2713833.4231    5303935.0850   -2269513.5234       1.43469459        2.3870      0.000000       0.000000        0.000000      0.000000       0.000000
 1387     2023   344         41580.0000       -2713833.4230    5303935.0850   -2269513.5234       1.91954345        2.3870      0.000000       0.000000        0.000000      0.000000       0.000000
 1388     2023   344         41610.0000       -2713833.4230    5303935.0850   -2269513.5234       2.00340344        2.3872      0.000000       0.000000        0.000000      0.000000       0.000000
 1389     2023   344         41640.0000       -2713833.4229    5303935.0850   -2269513.5234       1.58192228        2.3873      0.000000       0.000000        0.000000      0.000000       0.000000
 1390     2023   344         41670.0000       -2713833.4229    5303935.0850   -2269513.5234       1.67378585        2.3878      0.000000       0.000000        0.000000      0.000000       0.000000
 1391     2023   344         41700.0000       -2713833.4228    5303935.0849   -2269513.5234       1.81497671        2.3877      0.000000       0.000000        0.000000      0.000000       0.000000
 1392     2023   344         41730.0000       -2713833.4228    5303935.0849   -2269513.5234       1.60347805        2.3872      0.000000       0.000000        0.000000      0.000000       0.000000
 1393     2023   344         41760.0000       -2713833.4227    5303935.0849   -2269513.5233       1.58706892        2.3873      0.000000       0.000000        0.000000      0.000000       0.000000
 1394     2023   344         41790.0000       -2713833.4227    5303935.0849   -2269513.5233       1.65145205        2.3871      0.000000       0.000000        0.000000      0.000000       0.000000
 1395     2023   344         41820.0000       -2713833.4226    5303935.0849   -2269513.5233       1.87319795        2.3873      0.000000       0.000000        0.000000      0.000000       0.000000
 1396     2023   344         41850.0000       -2713833.4226    5303935.0849   -2269513.5233       1.51852610        2.3876      0.000000       0.000000        0.000000      0.000000       0.000000
 1397     2023   344         41880.0000       -2713833.4226    5303935.0849   -2269513.5233       1.83037147        2.3876      0.000000       0.000000        0.000000      0.000000       0.000000
 1398     2023   344         41910.0000       -2713833.4225    5303935.0849   -2269513.5233       1.62137243        2.3878      0.000000       0.000000        0.000000      0.000000       0.000000
 1399     2023   344         41940.0000       -2713833.4225    5303935.0849   -2269513.5233       1.58402649        2.3882      0.000000       0.000000        0.000000      0.000000       0.000000
 1400     2023   344         41970.0000       -2713833.4225    5303935.0849   -2269513.5233       1.71421714        2.3881      0.000000       0.000000        0.000000      0.000000       0.000000
 1401     2023   344         42000.0000       -2713833.4225    5303935.0849   -2269513.5232       1.69549652        2.3881      0.000000       0.000000        0.000000      0.000000       0.000000
 1402     2023   344         42030.0000       -2713833.4225    5303935.0849   -2269513.5232       1.42016312        2.3881      0.000000       0.000000        0.000000      0.000000       0.000000
 1403     2023   344         42060.0000       -2713833.4224    5303935.0850   -2269513.5232       1.41808385        2.3883      0.000000       0.000000        0.000000      0.000000       0.000000
 1404     2023   344         42090.0000       -2713833.4224    5303935.0850   -2269513.5232       1.55653618        2.3883      0.000000       0.000000        0.000000      0.000000       0.000000
 1405     2023   344         42120.0000       -2713833.4224    5303935.0850   -2269513.5232       1.77474434        2.3885      0.000000       0.000000        0.000000      0.000000       0.000000
 1406     2023   344         42150.0000       -2713833.4224    5303935.0850   -2269513.5232       1.57601260        2.3885      0.000000       0.000000        0.000000      0.000000       0.000000
 1407     2023   344         42180.0000       -2713833.4224    5303935.0850   -2269513.5232       1.77100112        2.3886      0.000000       0.000000        0.000000      0.000000       0.000000
 1408     2023   344         42210.0000       -2713833.4224    5303935.0850   -2269513.5232       1.63405442        2.3888      0.000000       0.000000        0.000000      0.000000       0.000000
 1409     2023   344         42240.0000       -2713833.4224    5303935.0850   -2269513.5232       1.78690205        2.3891      0.000000       0.000000        0.000000      0.000000       0.000000
 1410     2023   344         42270.0000       -2713833.4224    5303935.0851   -2269513.5233       1.88359077        2.3891      0.000000       0.000000        0.000000      0.000000       0.000000
 1411     2023   344         42300.0000       -2713833.4224    5303935.0851   -2269513.5233       1.35227153        2.3890      0.000000       0.000000        0.000000      0.000000       0.000000
 1412     2023   344         42330.0000       -2713833.4224    5303935.0851   -2269513.5233       1.42294735        2.3890      0.000000       0.000000        0.000000      0.000000       0.000000
 1413     2023   344         42360.0000       -2713833.4225    5303935.0851   -2269513.5233       1.31298565        2.3888      0.000000       0.000000        0.000000      0.000000       0.000000
 1414     2023   344         42390.0000       -2713833.4225    5303935.0852   -2269513.5233       1.66528694        2.3890      0.000000       0.000000        0.000000      0.000000       0.000000
 1415     2023   344         42420.0000       -2713833.4225    5303935.0852   -2269513.5233       1.61189766        2.3889      0.000000       0.000000        0.000000      0.000000       0.000000
 1416     2023   344         42450.0000       -2713833.4225    5303935.0853   -2269513.5233       1.77336372        2.3887      0.000000       0.000000        0.000000      0.000000       0.000000
 1417     2023   344         42480.0000       -2713833.4225    5303935.0853   -2269513.5233       1.72534303        2.3884      0.000000       0.000000        0.000000      0.000000       0.000000
 1418     2023   344         42510.0000       -2713833.4225    5303935.0854   -2269513.5234       1.14876794        2.3878      0.000000       0.000000        0.000000      0.000000       0.000000
 1419     2023   344         42540.0000       -2713833.4225    5303935.0854   -2269513.5234       1.53965404        2.3873      0.000000       0.000000        0.000000      0.000000       0.000000
 1420     2023   344         42570.0000       -2713833.4226    5303935.0855   -2269513.5234       1.58050980        2.3869      0.000000       0.000000        0.000000      0.000000       0.000000
 1421     2023   344         42600.0000       -2713833.4226    5303935.0855   -2269513.5234       1.46627324        2.3864      0.000000       0.000000        0.000000      0.000000       0.000000
 1422     2023   344         42630.0000       -2713833.4226    5303935.0856   -2269513.5234       1.77005249        2.3858      0.000000       0.000000        0.000000      0.000000       0.000000
 1423     2023   344         42660.0000       -2713833.4226    5303935.0856   -2269513.5234       1.76807407        2.3855      0.000000       0.000000        0.000000      0.000000       0.000000
 1424     2023   344         42690.0000       -2713833.4226    5303935.0856   -2269513.5234       1.77061912        2.3851      0.000000       0.000000        0.000000      0.000000       0.000000
 1425     2023   344         42720.0000       -2713833.4227    5303935.0856   -2269513.5234       1.67241265        2.3847      0.000000       0.000000        0.000000      0.000000       0.000000
 1426     2023   344         42750.0000       -2713833.4227    5303935.0857   -2269513.5235       1.63515729        2.3842      0.000000       0.000000        0.000000      0.000000       0.000000
 1427     2023   344         42780.0000       -2713833.4228    5303935.0857   -2269513.5235       1.41430300        2.3839      0.000000       0.000000        0.000000      0.000000       0.000000
 1428     2023   344         42810.0000       -2713833.4228    5303935.0857   -2269513.5235       1.81421251        2.3833      0.000000       0.000000        0.000000      0.000000       0.000000
 1429     2023   344         42840.0000       -2713833.4229    5303935.0858   -2269513.5235       1.72849805        2.3824      0.000000       0.000000        0.000000      0.000000       0.000000
 1430     2023   344         42870.0000       -2713833.4229    5303935.0858   -2269513.5235       1.83338861        2.3819      0.000000       0.000000        0.000000      0.000000       0.000000
 1431     2023   344         42900.0000       -2713833.4229    5303935.0858   -2269513.5235       1.83217282        2.3813      0.000000       0.000000        0.000000      0.000000       0.000000
 1432     2023   344         42930.0000       -2713833.4229    5303935.0859   -2269513.5235       1.71482149        2.3811      0.000000       0.000000        0.000000      0.000000       0.000000
 1433     2023   344         42960.0000       -2713833.4229    5303935.0859   -2269513.5235       1.72493865        2.3810      0.000000       0.000000        0.000000      0.000000       0.000000
 1434     2023   344         42990.0000       -2713833.4229    5303935.0859   -2269513.5235       1.51181745        2.3811      0.000000       0.000000        0.000000      0.000000       0.000000
 1435     2023   344         43020.0000       -2713833.4229    5303935.0859   -2269513.5235       1.50766985        2.3815      0.000000       0.000000        0.000000      0.000000       0.000000
 1436     2023   344         43050.0000       -2713833.4229    5303935.0859   -2269513.5235       1.72581019        2.3820      0.000000       0.000000        0.000000      0.000000       0.000000
 1437     2023   344         43080.0000       -2713833.4230    5303935.0860   -2269513.5235       1.66312360        2.3820      0.000000       0.000000        0.000000      0.000000       0.000000
 1438     2023   344         43110.0000       -2713833.4230    5303935.0860   -2269513.5236       1.72257202        2.3821      0.000000       0.000000        0.000000      0.000000       0.000000
 1439     2023   344         43140.0000       -2713833.4230    5303935.0861   -2269513.5236       1.67269572        2.3820      0.000000       0.000000        0.000000      0.000000       0.000000
 1440     2023   344         43170.0000       -2713833.4231    5303935.0861   -2269513.5236       1.83713276        2.3819      0.000000       0.000000        0.000000      0.000000       0.000000
 1441     2023   344         43200.0000       -2713833.4231    5303935.0862   -2269513.5236       1.52465258        2.3819      0.000000       0.000000        0.000000      0.000000       0.000000
 1442     2023   344         43230.0000       -2713833.4231    5303935.0862   -2269513.5236       1.81952171        2.3819      0.000000       0.000000        0.000000      0.000000       0.000000
 1443     2023   344         43260.0000       -2713833.4232    5303935.0863   -2269513.5236       1.58351801        2.3820      0.000000       0.000000        0.000000      0.000000       0.000000
 1444     2023   344         43290.0000       -2713833.4232    5303935.0863   -2269513.5237       2.64509425        2.3823      0.000000       0.000000        0.000000      0.000000       0.000000
 1445     2023   344         43320.0000       -2713833.4232    5303935.0864   -2269513.5237       1.72715698        2.3827      0.000000       0.000000        0.000000      0.000000       0.000000
 1446     2023   344         43350.0000       -2713833.4232    5303935.0864   -2269513.5237       2.16054855        2.3828      0.000000       0.000000        0.000000      0.000000       0.000000
 1447     2023   344         43380.0000       -2713833.4232    5303935.0865   -2269513.5237       1.96937754        2.3827      0.000000       0.000000        0.000000      0.000000       0.000000
 1448     2023   344         43410.0000       -2713833.4232    5303935.0865   -2269513.5237       1.66433022        2.3826      0.000000       0.000000        0.000000      0.000000       0.000000
 1449     2023   344         43440.0000       -2713833.4232    5303935.0865   -2269513.5237       1.80598665        2.3825      0.000000       0.000000        0.000000      0.000000       0.000000
 1450     2023   344         43470.0000       -2713833.4232    5303935.0866   -2269513.5237       1.82033880        2.3825      0.000000       0.000000        0.000000      0.000000       0.000000
 1451     2023   344         43500.0000       -2713833.4233    5303935.0866   -2269513.5237       2.09068995        2.3826      0.000000       0.000000        0.000000      0.000000       0.000000
 1452     2023   344         43530.0000       -2713833.4233    5303935.0866   -2269513.5237       1.83785639        2.3825      0.000000       0.000000        0.000000      0.000000       0.000000
 1453     2023   344         43560.0000       -2713833.4233    5303935.0866   -2269513.5237       1.68164112        2.3828      0.000000       0.000000        0.000000      0.000000       0.000000
 1454     2023   344         43590.0000       -2713833.4232    5303935.0867   -2269513.5237       2.26413162        2.3827      0.000000       0.000000        0.000000      0.000000       0.000000
 1455     2023   344         43620.0000       -2713833.4233    5303935.0867   -2269513.5237       1.74517045        2.3828      0.000000       0.000000        0.000000      0.000000       0.000000
 1456     2023   344         43650.0000       -2713833.4233    5303935.0868   -2269513.5237       2.04263140        2.3830      0.000000       0.000000        0.000000      0.000000       0.000000
 1457     2023   344         43680.0000       -2713833.4233    5303935.0868   -2269513.5238       1.92706702        2.3829      0.000000       0.000000        0.000000      0.000000       0.000000
 1458     2023   344         43710.0000       -2713833.4233    5303935.0869   -2269513.5238       1.86068563        2.3830      0.000000       0.000000        0.000000      0.000000       0.000000
 1459     2023   344         43740.0000       -2713833.4233    5303935.0869   -2269513.5238       1.74630271        2.3830      0.000000       0.000000        0.000000      0.000000       0.000000
 1460     2023   344         43770.0000       -2713833.4233    5303935.0870   -2269513.5238       1.89973279        2.3831      0.000000       0.000000        0.000000      0.000000       0.000000
 1461     2023   344         43800.0000       -2713833.4234    5303935.0871   -2269513.5238       1.87586677        2.3834      0.000000       0.000000        0.000000      0.000000       0.000000
 1462     2023   344         43830.0000       -2713833.4234    5303935.0871   -2269513.5238       1.71899462        2.3836      0.000000       0.000000        0.000000      0.000000       0.000000
 1463     2023   344         43860.0000       -2713833.4234    5303935.0872   -2269513.5239       1.92997089        2.3838      0.000000       0.000000        0.000000      0.000000       0.000000
 1464     2023   344         43890.0000       -2713833.4234    5303935.0872   -2269513.5239       2.10095719        2.3839      0.000000       0.000000        0.000000      0.000000       0.000000
 1465     2023   344         43920.0000       -2713833.4234    5303935.0873   -2269513.5239       1.81844141        2.3839      0.000000       0.000000        0.000000      0.000000       0.000000
 1466     2023   344         43950.0000       -2713833.4234    5303935.0873   -2269513.5239       1.91402613        2.3841      0.000000       0.000000        0.000000      0.000000       0.000000
 1467     2023   344         43980.0000       -2713833.4234    5303935.0874   -2269513.5239       1.87394803        2.3842      0.000000       0.000000        0.000000      0.000000       0.000000
 1468     2023   344         44010.0000       -2713833.4234    5303935.0875   -2269513.5239       1.70193061        2.3845      0.000000       0.000000        0.000000      0.000000       0.000000
 1469     2023   344         44040.0000       -2713833.4234    5303935.0875   -2269513.5239       2.54900153        2.3847      0.000000       0.000000        0.000000      0.000000       0.000000
 1470     2023   344         44070.0000       -2713833.4234    5303935.0876   -2269513.5240       1.23198056        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1471     2023   344         44100.0000       -2713833.4234    5303935.0877   -2269513.5240       1.79610632        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1472     2023   344         44130.0000       -2713833.4234    5303935.0877   -2269513.5240       1.62831154        2.3848      0.000000       0.000000        0.000000      0.000000       0.000000
 1473     2023   344         44160.0000       -2713833.4234    5303935.0878   -2269513.5240       1.64369214        2.3846      0.000000       0.000000        0.000000      0.000000       0.000000
 1474     2023   344         44190.0000       -2713833.4234    5303935.0879   -2269513.5240       1.75032798        2.3847      0.000000       0.000000        0.000000      0.000000       0.000000
 1475     2023   344         44220.0000       -2713833.4234    5303935.0879   -2269513.5240       1.72870399        2.3851      0.000000       0.000000        0.000000      0.000000       0.000000
 1476     2023   344         44250.0000       -2713833.4234    5303935.0880   -2269513.5240       1.73268010        2.3851      0.000000       0.000000        0.000000      0.000000       0.000000
 1477     2023   344         44280.0000       -2713833.4234    5303935.0880   -2269513.5240       1.91788960        2.3850      0.000000       0.000000        0.000000      0.000000       0.000000
 1478     2023   344         44310.0000       -2713833.4234    5303935.0881   -2269513.5240       1.88060812        2.3851      0.000000       0.000000        0.000000      0.000000       0.000000
 1479     2023   344         44340.0000       -2713833.4234    5303935.0881   -2269513.5240       2.02252783        2.3852      0.000000       0.000000        0.000000      0.000000       0.000000
 1480     2023   344         44370.0000       -2713833.4234    5303935.0882   -2269513.5241       1.77851129        2.3849      0.000000       0.000000        0.000000      0.000000       0.000000
 1481     2023   344         44400.0000       -2713833.4234    5303935.0882   -2269513.5241       1.82941887        2.3845      0.000000       0.000000        0.000000      0.000000       0.000000
 1482     2023   344         44430.0000       -2713833.4234    5303935.0883   -2269513.5241       1.98957509        2.3841      0.000000       0.000000        0.000000      0.000000       0.000000
 1483     2023   344         44460.0000       -2713833.4234    5303935.0883   -2269513.5241       2.08152455        2.3838      0.000000       0.000000        0.000000      0.000000       0.000000
 1484     2023   344         44490.0000       -2713833.4234    5303935.0883   -2269513.5241       2.03274350        2.3832      0.000000       0.000000        0.000000      0.000000       0.000000
 1485     2023   344         44520.0000       -2713833.4234    5303935.0884   -2269513.5241       1.75391478        2.3831      0.000000       0.000000        0.000000      0.000000       0.000000
 1486     2023   344         44550.0000       -2713833.4234    5303935.0884   -2269513.5241       2.39836630        2.3829      0.000000       0.000000        0.000000      0.000000       0.000000
 1487     2023   344         44580.0000       -2713833.4234    5303935.0884   -2269513.5241       2.21577171        2.3830      0.000000       0.000000        0.000000      0.000000       0.000000
